label,label_str,message,cleaned_message
0,HAM,Our prayr team & I wil like to PRAY WIT U 4 UNUSUAL TESTIMONY. Prepare 4 PROPHETIC SOLUTION on Sat 15 Jun. SHARE YR PRAYR POINTS wit us. Steve Akoni.08098009673,prayr team wil like pray unusual testimony prepare prophetic solution sat 15 jun share yr prayr points steve akoni 08098009673
0,HAM,"D normal wil not birth d unusual! Join d 3-day FAST to provoke yr UNUSUAL TESTIMONY -start TOMORO, 12-14 Jun. Xpkt a PROPHETIC SOLUTION. Steve Akoni.08098009673",normal wil not birth unusual join day fast provoke yr unusual testimony start tomoro 12 14 jun xpkt prophetic solution steve akoni 08098009673
0,HAM,UNUSUAL TESTIMONIES happen when u are sure of what u want! State TWO CRITICAL needs. PRAY on dem towards PROPHETIC SOLUTIONS dis Sat 15 June at 7AM. 08098009673,unusual testimonies happen sure want state two critical needs pray towards prophetic solutions sat 15 june 7am 08098009673
0,HAM,"May God enable u pick something new & destiny changing. May He cause u to BREAKTHROUGH & give u d strength to KEEP it, IJN. Steve Akoni, Host-PROPHETIC SOLUTION",may god enable pick something new destiny changing may cause breakthrough give strength keep ijn steve akoni host prophetic solution
0,HAM,"Compliment of d season! Welcm back 2 campus. We tk God 4ur comitment&passion last session, yet there r alot of harvest riped. Join us on monday,5:30am@GSF",compliment season welcm back campus tk god 4ur comitment passion last session yet alot harvest riped join monday 30am gsf
0,HAM,The day has ended.Busy hours are over.Its tme 2 sleep ..Ur dreams r waiting.The ni8 waits in silence.Gud nite..Swt dreams.,day ended busy hours tme sleep your dreams waiting ni8 waits silence gud nite swt dreams
0,HAM,"You can’t bring back yesterday, You can’t look into tomorrow. So the only gift you have is today. Hapi nw yr my dearly sister",you can bring back yesterday you can look tomorrow gift you today hapi now yr dearly sister
0,HAM,"Always ask GOD to give you what you deserve,Not what you desire.Your desires may be few but you deserve a lot..i tried ur no nt reachabl jst wnt to say hi. Good Morning dear",always ask god give you you deserve not you desire your desires may you deserve lot tried your no not reachabl jst wnt say hi good morning dear
0,HAM,"_/L_ ( ,)Safety _¤_ (, )Blessings _*_ ("", )Peace _@_ ( ,)Happiness _Ä_ (, )Good Life _Ö_ ( ,)Good Health May All This Be Yours 4ever hapi birthday sister bose
SMS,send,08169453169,08169453169,2013-11-10 00:52:01,1440,.•*¨`*•. ☆ .•*¨`*•.Wishing You the HAPPIEST Birthday Ever!!!✿•*¨`*•. (¯`v´¯) (¯`v´¯) .•*¨`*•✿. . . ✿•*¨`*•.¸(¯`v´¯)¸.•´*¨`*•✿ . . .…………… ….♥ •.¸.•´♥……………
SMS,send,08169453169,08169453169,2013-11-10 00:50:11,1440,…………¨♥*✫♥,………,•✯´………´*✫…….♥*……………. __/__…….*♥…………… ..*-:¦:-*…¸.•✫………….……/.•*•.…~`,`~……………… |¸….✫…………………..JUST´¸…*♥..´¸……..WANNA´¸¸♥*…………WISH´¸.•✫ ……..YOU~`,`~…..A`.✫`…HAPPY●/….HAPPY/▌..HAPPY…./ .*♥♫•♥♫•♥♫♥•♫♥*BIRTHDAY !!!!*♥♫•♥♫•♥♫♥•♫♥* 
SMS,send,08169453169,08169453169,2013-11-10 00:48:51,1440,You are an affirmation set to make hearts feel worthy.Positivity is what you bring forth.You are a hero in your own ways.These are just few of the positive words you deserve to get in return.Today is special for someone who never fails making other people feel special.Happy Birthday, Good Heart!Let positive vibes be your visitor.
SMS,send,08169453169,08169453169,2013-11-10 00:45:41,1440,Which poem should I write for you?Which song should I sing for you?Which lyrics should I pen for you?Which notes should I compose for you?Which melody should I hum for you?That genuinely conveys my love for you?If you have an answer to thisLet me know todaySo that I can wish youAn innovative Happy Birthday! 
SMS,send,08169453169,08169453169,2013-10-28 19:24:49,1440,Dream a dream tonight as you sleep.Smile a smile tomorrow that you may keep.May all of your dreams and wishes come truecoz I couldn't find a better friend like you!GoodNight
SMS,send,08169453169,08169453169,2013-10-28 19:24:08,1440,Dream a dream tonight as you sleep.Smile a smile tomorrow that you may keep.May all of your dreams and wishes come truecoz I couldn't find a better friend like you!GoodNight
SMS,send,08169453169,08169453169,2013-10-07 10:20:02,1440,*Best Buddies* are hard to find.. So Today I choose to thank u 4 evrytime U made me smile, laugh, 4 evrytime U helped, wiped a tear & I apologize 4 any inconvenience I caused, 4 evrytime I was rude, 4 anything that hurt U.. Thank U for being a great part of My Small Life :  enjoy ur day
SMS,send,08169453169,08169453169,2013-10-07 10:17:16,1440,*Best Buddies* are hard to find.. So Today I choose to thank u 4 evrytime U made me smile, laugh, 4 evrytime U helped, wiped a tear & I apologize 4 any inconvenience I caused, 4 evrytime I was rude, 4 anything that hurt U.. Thank U for being a great part of My Small Life :  enjoy ur day
SMS,send,08169453169,08169453169,2013-08-01 11:26:32,1440,T h e B e s t T i m e T o D o S o m e t h i n g S i g n i f i c a n t I s B e t w e e n Y e s t e r d a y A n d T o m m o r o w ...""hapi new mnth",safety blessings peace happiness good life good health may yours 4ever hapi birthday sister bose sms send 08169453169 08169453169 2013 11 10 00 52 01 1440 wishing you happiest birthday ever sms send 08169453169 08169453169 2013 11 10 00 50 11 1440 want wish you happy happy happy birthday sms send 08169453169 08169453169 2013 11 10 00 48 51 1440 you affirmation set make hearts feel worthy positivity you bring forth you hero your ways positive words you deserve get return today special someone never fails making people feel special happy birthday good heart let positive vibes your visitor sms send 08169453169 08169453169 2013 11 10 00 45 41 1440 poem should write you song should sing you lyrics should pen you notes should compose you melody should hum you genuinely conveys love you you answer thislet know todayso can wish youan innovative happy birthday sms send 08169453169 08169453169 2013 10 28 19 24 49 1440 dream dream tonight you sleep smile smile tomorrow you may keep may your dreams wishes come truecoz couldn find better friend like you goodnight sms send 08169453169 08169453169 2013 10 28 19 24 08 1440 dream dream tonight you sleep smile smile tomorrow you may keep may your dreams wishes come truecoz couldn find better friend like you goodnight sms send 08169453169 08169453169 2013 10 07 10 20 02 1440 best buddies hard find today choose thank evrytime made smile laugh evrytime helped wiped tear apologize inconvenience caused evrytime rude anything hurt thank great part small life enjoy your day sms send 08169453169 08169453169 2013 10 07 10 17 16 1440 best buddies hard find today choose thank evrytime made smile laugh evrytime helped wiped tear apologize inconvenience caused evrytime rude anything hurt thank great part small life enjoy your day sms send 08169453169 08169453169 2013 08 01 11 26 32 1440 hapi new mnth
0,HAM,"Love is like a friendship caught on fire. In the beginning a flame, very pretty, often hot and fierce, but still only light and flickering. As love grows older, our hearts mature and our love becomes as coals, deep-burning and unquenchable. ~ Bruce Lee",love like friendship caught fire beginning flame pretty often hot fierce still light flickering love grows older hearts mature love becomes coals deep burning unquenchable bruce lee
0,HAM,Hello! My name is Night.I came here to kidnap your stress;Kill your strain. My weapon is deep sleep and my path is Sweet Dream.So please kindly co-operate and handover yourself!Good Night:-)Sweet Dreams!,hello name night came kidnap your stress kill your strain weapon deep sleep path sweet dream please kindly co operate handover good night sweet dreams
0,HAM,"D network is very bad, we'll talk beta 2moro. Gud nyt nd swit drims.",network bad talk beta 2moro gud nyt swit drims
0,HAM,"Gud eveni, hw ar u doing nd hope u're fyn. I shld av cald bt dnt av much on my phone. Jst 2 say hi. Take gud kia of urself, gud nite nd Swt drims.",gud eveni ar hope fyn shld cald bt dnt much phone jst say hi take gud kia urself gud nite swt drims
1,SPAM,"New vacancies at Standard Chartered Bank, PWC, Siemens, Saipem etc. Call MTN InfoSearch on 411. Available Mon-Fri, 9am-5pm. N50/min. Txt STOP to 33111 to OptOut",new vacancies standard chartered bank pwc siemens saipem etc call mtn infosearch 411 available mon fri 9am 5pm n50 min text stop 33111 optout
0,HAM,"You are an affirmation set to make hearts feel worthy.Positivity is what you bring forth.You are a hero in your own ways.These are just few of the positive words you deserve to get in return.Today is special for someone who never fails making other people feel special.Happy Birthday, Good Heart!Let positive vibes be your visitor.From ayobami. Hapi birthday ones again.",you affirmation set make hearts feel worthy positivity you bring forth you hero your ways positive words you deserve get return today special someone never fails making people feel special happy birthday good heart let positive vibes your visitor ayobami hapi birthday ones
0,HAM,"As u take a giant stride 2wrds ur exam,u'r no doubt equipped 2face challenges,success is nt an option 2u,buh an obligation by God's grace...wish u all d best!",take giant stride 2wrds your exam no doubt equipped 2face challenges success not option 2u buh obligation god grace wish best
0,HAM,"As we celebrate d birth of JESUS who was sent by d FATHER 2 DIE 4 US bcos HE LOVES US, Let's allow LOVE flow in n tru our heart 2 pple around us. Merry xmas!",celebrate birth jesus sent father die bcos loves let allow love flow tru heart pple around merry xmas
0,HAM,Over 500 Lives in 15 Villages were touchd 2ru ur Labour of Love last TLC. 248 Souls got SAVED. May U enjoy His touch 2ruOut 2014 n beynd. Av a splendid New Year,500 lives 15 villages touchd 2ru your labour love last tlc 248 souls got saved may enjoy touch 2ruout 2014 beynd splendid new year
0,HAM,"TLC is fast approaching endeavour toPlan to attend,Pray 4 d success n Redeem ur pledges, donatn n materials 4 d success of d outreach.4 any info 08037603287",tlc fast approaching endeavour toplan attend pray success redeem your pledges donatn materials success outreach info 08037603287
0,HAM,"As part of d preparatn towrds d success of dis yr TLC, dis is to remind u of d Fasting n Prayer scheduled for 2mrw 25th Nov. Join us at FMC Chapel, Idi -Aba by 5pm.",part preparatn towrds success yr tlc remind fasting prayer scheduled 2mrw 25th nov join fmc chapel idi aba 5pm
0,HAM,"As part of d preparatn 4 d success of dis yr TLC, we av been instructd to seek God's face in FASTING on Fri 25th Oct & Mon 25th Nov. 2013. You can join us at FMC Chapel, Idi -Aba by 5pm to break d fast with joint prayer. Tanks 4 d understanding. Together we shal depopulate Hell.4 any info: 08037603287",part preparatn success yr tlc instructd seek god face fasting fri 25th oct mon 25th nov 2013 you can join fmc chapel idi aba 5pm break fast joint prayer tanks understanding together shal depopulate hell info 08037603287
0,HAM,"Elo dearst, trust u've nt 4gotn dat dat NLR comes up 9th-12th of jan. Pls strt packin ur things, its going 2 b an xperience un4getabl. Apy nu year. FECA OSUN",elo dearst trust not 4gotn nlr comes 9th 12th jan please strt packin your things going xperience un4getabl apy nu year feca osun
0,HAM,Hi dear!Cum & share in d joy & blessings of 2day as we flwship 2geda at st david's Ang.Church amola by 11:30am.Ur prsnce is vry mpotant.Loads of luv.FECA!KTVB!,hi dear cum share joy blessings 2day flwship 2geda st david ang church amola 11 30am your prsnce vry mpotant loads love feca ktvb
0,HAM,HE sees it from d begining just as HE'll see u tru 2014-A Victor.HE'll make all lines fall in pleasant places 4u.Happy New Year...Accept my best wishes in 2014.,sees begining see tru 2014 victor make lines fall pleasant places 4u happy new year accept best wishes 2014
0,HAM,"If only u can calcula8 d total numba of seconds in a year,u'll know wat it takes 2 cross ova 2 anoda year,i pray 4 many yrs of sucess 4 u on earth.WELCUM 2 2O14",can calcula8 total numba seconds year know wat takes cross ova anoda year pray many yrs sucess earth welcum 2o14
0,HAM,It xmas again!may d joy of this season fill ur heart with laughter and good tiding.wishing u merry xmas and happy new year in advance.love u.,xmas may joy season fill your heart laughter good tiding wishing merry xmas happy new year advance love
0,HAM,A B C D E F G H I J K L M N O P Q R S T U V W X Y Z. Did l miss anythng? NO. So u ll NOT miss any of ur blesings nd xpectatns frm God frm Jan 2 Dec & 4eva.A N Y,miss anythng no not miss your blesings xpectatns frm god frm jan dec 4eva
